ГАСАН-КУЛИ|43245|21222,00|21292,00
ГАТЧИНА|81271|22222,00|22445,00
ГАФУРОВ|37942|0,00|33256,00
ГВАРДЕЙСК|01159|3,00|32208,00
ГВАРДЕЙСКОЕ|81278|51,00|0,00
ГДОВ|81131|0,00|91065,00
ГЕЛЕНДЖИК|86141|23161,00|22545,00
ГЕНИЧЕСК|05534|22222,00|0,00
ГЕОК-ТЕПЕ|36332|42222,00|43666,00
ГЕОРГИЕВКА-ДЖАМ|32636|91555,00|91556,00
ГЕОРГИЕВКА-СЕМИ|32232|0,00|0,00
ГЕОРГИЕВСК|86551|42109,00|22112,00
ГЕОРГИЕВСКОЕ|09447|51292,00|51289,00
ГЕОРГИУ-ДЕЖ|07391|0,00|0,00
ГЕРГЧАЙ|89267|0,00|51496,00
ГИССАР|37739|26222,00|25597,00
ГЛАБИНЕ|05365|909,00|91593,00
ГЛАЖЕВО|81268|0,00|0,00
ГЛАЗОВ|34141|43333,00|71341,00
ГЛАЗУНКОВКА|08675|0,00|21483,00
ГЛЕБЫЧЕВО|81278|53,00|0,00
ГЛИНКА|08165|0,00|41535,00
ГЛОБИНО|05365|0,00|0,00
ГЛОДЯНЫ|04249|22222,00|22280,00
ГЛУБОКОЕ|02156|23209,00|21407,00
ГЛУБОКОЕ|32356|23209,00|21838,00
ГЛУСК|02230|21002,00|21931,00
ГЛУХОВ|05444|2515,00|3010,00
ГЛУШКОВО|07163|21121,00|21836,00
ГЛЫБОКАЯ|03734|22222,00|21113,00
ГЛЯДЯНСКОЕ|35239|91167,00|91130,00
ГНИВАНЬ|04361|0,00|0,00
ГОЛАЯ ПРИСТАНЬ|05539|21222,00|0,00
ГОЛИЦЫНО|09633|0,00|0,00
ГОЛОВАНЕВСК|05252|21444,00|21666,00
ГОЛЫШМАНОВО|34546|22595,00|22770,00
ГОМЕЛЬ|0232|9909111,00|556723,00
ГОНЧАРОВО|81278|5,00|0,00
ГОНЬКОВО|81267|3,00|0,00
ГОРБУНКИ|81276|0,00|0,00
ГОРДЕЕВКА|08340|21208,00|21208,00
ГОРИ|88370|0,00|21399,00
ГОРИС|88591|0,00|21313,00
ГОРКИ|02233|21405,00|22440,00
ГОРЛОВКА|06242|9111,00|40389,00
ГОРНО-АЛТАЙСК|38541|22091,00|75711,00
ГОРНОЗАВОДСК|34269|21201,00|21260,00
ГОРНОСТАЕВКА|05544|41200,00|0,00
ГОРНЫЙ|84577|21110,00|21450,00
ГОРНЯК|06237|2222,00|4398,00
ГОРНЯК|38516|22209,00|22406,00
ГОРОДЕНКА|03430|22222,00|21702,00
ГОРОДЕЦ|83161|22222,00|23211,00
ГОРОДИЩЕ|04734|22222,00|0,00
ГОРОДИЩЕ|84158|31222,00|525,00
ГОРОДИЩЕ|84468|22111,00|51931,00
ГОРОДНЯ|04645|22222,00|21541,00
ГОРОДОК|02139|21209,00|21407,00
ГОРОДОК|03231|22222,00|23674,00
ГОРОДОК|03851|91222,00|91300,00
ГОРОХОВ|03379|22222,00|21480,00
ГОРШЕЧНОЕ|07164|0,00|21836,00
ГОРЬКИЙ|8312|9909111,00|331496,00
ГОРЬКИЙ-150|83130|11365,00|11005,00
ГОРЬКОВСКОЕ|38157|92589,00|92595,00
ГОРЯЧИЙ КЛЮЧ|86159|55109,00|55799,00
ГОС-76|34263|2090,00|2441,00
ГОСТИЛИЦЫ|81276|0,00|0,00
ГОСТИНОПОЛЬЕ|81263|3,00|0,00
ГОСТИЦЫ|81274|6,00|0,00
ГОТВАЛЬД|05747|22222,00|23200,00
ГОЩА|03650|22222,00|21500,00
ГРАХОВО|34163|0,00|21840,00
ГРАЧЕВКА|35353|0,00|21112,00
ГРЕБЕНКА|05359|909,00|91544,00
ГРЕМЯЧИНСК|34250|0,00|21441,00
ГРЕС-19|81268|9,00|0,00
ГРИБАНОВСКИЙ|07348|20511,00|51054,00
ГРИГОРИОПОЛЬ|04240|22222,00|22765,00
ГРОДНО|01522|454222,00|443334,00
ГРОЗНЫЙ|8712|234502,00|233304,00
ГРОХОВЕЦ|09238|22222,00|21041,00
ГРЯЗИ|07461|5222,00|5482,00
ГРЯЗОВЕЦ|81755|22222,00|22255,00
ГУБАХА|34248|0,00|21872,00
ГУБКИН|07241|33333,00|22112,00
ГУДЕРМЕС|87137|0,00|21355,00
ГУЗАР|37555|0,00|21065,00
ГУКОВО|86361|9111,00|2942,00
ГУЛБИНЕ|01344|22222,00|23190,00
ГУЛИСТАН|36722|22222,00|23030,00
ГУЛЬБАХОР|37158|76222,00|76145,00
ГУЛЬКЕВИЧИ|86160|21688,00|22688,00
ГУЛЯЙПОЛЕ|0614|22222,00|22392,00
ГУРДЖААНИ|88353|22622,00|22682,00
ГУРЛЕН|36236|51222,00|51320,00
ГУРЬЕВ|31222|62424,00|22080,00
ГУРЬЕВСК|01151|23508,00|23408,00
ГУСЕВ|01143|3,00|2208,00
ГУСИНООЗЕРСК|30145|0,00|92050,00
ГУСЬ ХРУСТАЛЬНЫ|09241|22222,00|22666,00
ГУСЯТИН|03557|22222,00|21180,00
ГЯНДЖА|89261|24499,00|20095,00
Д-КОНСТАНТИНОВО|83168|21111,00|21569,00
ДАВЛЕКАНОВО|34768|23133,00|21830,00
ДАЛМАТОВО|35252|91025,00|91356,00
ДАЛЬНЕГОРСК|42373|92877,00|92269,00
ДАЛЬНЕРЕЧЕНСК|42356|22220,00|21404,00
ДАНГАРА|37357|21222,00|21481,00
ДАНГАРА|37712|0,00|444,00
ДАНИЛОВ|08538|22292,00|22564,00
ДАНИЛОВКА|84461|51233,00|51835,00
ДАНКОВ|07465|22222,00|22287,00
ДАРГАН-АТА|37845|55222,00|55308,00
ДАРЬИНСКОЕ|31134|0,00|21033,00
ДАУГАВПИЛС|01354|9111,00|22771,00
ДВУРЕЧНАЯ|05750|72222,00|71555,00
ДЕБАЛЬЦЕВО|06249|22222,00|22320,00
ДЕБЕССЫ|34151|0,00|21155,00
ДЕДОВИЧИ|81136|0,00|91120,00
ДЕМИДОВ|08147|41209,00|41535,00
ДЕМЯНСК|81651|92185,00|92132,00
ДЕНАУ|37641|0,00|91514,00
ДЕРАЖНЯ|03856|91222,00|91127,00
ДЕРГАЧИ|05763|31097,00|0,00
ДЕРГАЧИ САРАТ|84563|21508,00|21241,00
ДЕРЖАВИНСК|31752|92109,00|91444,00
ДЕРЖАВИНСК|33065|0,00|91444,00
ДЕСНОГОРСК|08153|74409,00|74970,00
ДЖАЛАЛ-АБАД|33231|32655,00|32590,00
ДЖАЛИЛАБАД|89214|0,00|32122,00
ДЖАМБАЙ|36647|52222,00|52333,00
ДЖАМБЕЙТЫ|33130|0,00|21234,00
ДЖАМБУЛ|32622|30707,00|45960,00
ДЖАНКОЙ|06564|32222,00|30100,00
ДЖАНСУГУРОВО|32873|0,00|21362,00
ДЖАНЫБЕК|31141|0,00|21870,00
ДЖЕЗКАЗГАН|31022|62721,00|61844,00
ДЖЕРМУК|88577|21344,00|22455,00
ДЖЕТЫГАРА|31435|23344,00|31151,00
ДЖЕТЫСАЙ|32534|0,00|51966,00
ДЖИЗАК|37222|32222,00|31541,00
ДЖИЛККУЛЬ|37752|2940,00|2940,00
ДЖИРГИТАЛЬ|37732|0,00|22544,00
ДЖУМА|36646|51222,00|51603,00
ДЖУМАШУЙ|36945|22222,00|23699,00
ДЗЕРЖИНСК|01716|55222,00|55531,00
ДЗЕРЖИНСК|04144|691222,00|691100,00
ДЗЕРЖИНСК|06247|0,00|0,00
ДЗЕРЖИНСК|83140|31124,00|53924,00
ДИВЕЕВО|83143|21111,00|22150,00
ДИВНОГОРСК|39144|22409,00|23344,00
ДИВНОЕ|86555|51111,00|51333,00
ДИГОРА|86733|91222,00|91009,00
ДИКАНЬКА|05351|91255,00|91391,00
ДИЛИЖАН|88572|0,00|2676,00
ДИМИТРОВОГРАД|84235|27222,00|52005,00
ДИНСКАЯ|86162|51111,00|51192,00
ДМИТРИЕВ|07193|21000,00|21191,00
ДМИТРИЕВКА|07536|31886,00|31301,00
ДМИТРОВ|09625|0,00|0,00
ДМИТРОВСКОЕ|36732|0,00|21250,00
ДНЕПРОДЗЕРЖИНСК|05692|32222,00|32402,00
ДНЕПРОПЕТРОВСК|0562|222222,00|423922,00
ДНЕПРОРУДНЫЙ|06175|62222,00|62999,00
ДОБЕЛЕ|01337|22222,00|22333,00
ДОБРИНКА|07462|22222,00|21265,00
ДОБРОВЕЛИЧКОВКА|05253|22222,00|21808,00
ДОБРОЕ|07463|22222,00|22515,00
ДОБРОПОЛЬЕ|06277|22222,00|23867,00
ДОБРУШ|02333|22219,00|21182,00
ДОВОЛЬНОЕ|38354|21277,00|21277,00
ДОКУЧАЕВКА|31454|91844,00|91610,00
ДОКУЧАЕВСК|06214|0,00|0,00
ДОКШИЦЫ|02157|22222,00|21407,00
ДОЛГОДЕРЕВЕНСК.|35144|22202,00|22202,00
ДОЛГОЕ|08672|0,00|91008,00
ДОЛГОРУКОВО|07468|22222,00|21100,00
ДОЛИНА|03477|22222,00|23281,00
ДОЛИНСК|42442|25314,00|24830,00
ДОЛИНСКАЯ|05234|22222,00|21063,00
ДОМАСАКА|05152|91222,00|91569,00
ДОМОДЕДОВО|09673|0,00|0,00
ДОНДЮШАНЫ|04251|22222,00|22540,00
ДОНЕЦК|0622|922222,00|935071,00
ДОНЕЦК-РОСТ-ДОН|86368|52221,00|50118,00
ДОНЕЦКОЕ|86546|0,00|93433,00
ДОРОГОБУШ|08144|41209,00|41535,00
ДРАБОВ|04738|22222,00|0,00
ДРОГИЧИН|01644|21222,00|21531,00
ДРОГОБЫЧ|03244|22222,00|23674,00
ДРОКИЯ|04252|22222,00|23550,00
ДРУЖБА|36230|0,00|51552,00
ДРУЖКОВКА|06267|2222,00|3100,00
ДРУСКИНИНКАЙ|01233|51222,00|51343,00
ДУБЕНКИ|83447|21480,00|21709,00
ДУБНА|08732|21101,00|21888,00
ДУБНА|09621|34333,00|0,00
ДУБНО|03656|42222,00|42657,00
ДУБОВКА|84458|91261,00|91266,00
ДУБОССАРЫ|04245|22222,00|22044,00
ДУБРОВИЦА|03658|22222,00|21039,00
ДУБРОВКА|08332|0,00|91182,00
ДУБРОВНО|02137|21209,00|21407,00
ДУЛЬДУРГА|30256|0,00|34422,00
ДУМБРАВЕНЫ|04277|0,00|22216,00
ДУМИНИЧИ|08447|91222,00|0,00
ДУНАЕВЦЫ|03858|22222,00|21665,00
ДУРЛЕШТЫ|04268|95222,00|232,00
ДУСТИ|37749|0,00|32417,00
ДУХОВНИЦКОЕ|84573|22222,00|21308,00
ДУХОВЩИНА|08166|42292,00|41535,00
ДУШАНБЕ|3772|225555,00|233341,00
ДУШЕТИ|88346|0,00|20333,00
ДЫЛЫМ|87234|0,00|91488,00
ДЮРТЮЛИ|34717|22212,00|21306,00
ДЯТЛОВО|01563|21222,00|21350,00
ДЯТЬКОВО|08333|0,00|21801,00
ЕВЛАХ|89266|0,00|66799,00
ЕВПАТОРИЯ|06569|32222,00|30309,00
ЕГВАРД|88568|0,00|21536,00
ЕГИНДЫБУЛЫК|32157|91160,00|91538,00
ЕГОРЛЫК|86370|32353,00|32300,00
ЕГОРЬЕВСК|09640|22760,00|22320,00
ЕДИНЦЫ|04246|22222,00|22212,00
ЕЖЕГНАДЗОР|88546|22757,00|23311,00
ЕЙСК|86132|33799,00|33310,00
ЕКАБПИЛС|01352|22222,00|23333,00
ЕКАТЕРИНОВКА|84554|22222,00|22500,00
ЕЛАБУГА|84357|22461,00|24134,00
ЕЛАНЕЦ|05159|0,00|91461,00
ЕЛАНЬ|84452|0,00|61362,00
ЕЛГАВА|01330|22222,00|23800,00
ЕЛЕЦ|07467|22222,00|23630,00
ЕЛИЗОВО|41551|0,00|62151,00
ЕЛОВО|34290|0,00|21193,00
ЕЛЬНИКИ|83444|21480,00|21261,00
ЕЛЬНЯ|08146|41209,00|41535,00
ЕЛЬСК|02354|21111,00|21121,00
ЕЛЬЦОВКА|38593|22209,00|22406,00
ЕМАНЖЕЛИНСК|35194|555,00|441,00
ЕМВА|82139|91088,00|92201,00
ЕМЕЛЬЧИНО|04149|42222,00|2280,00
ЕМЕЛЬЯНОВО|39133|21356,00|21420,00
ЕНАКИЕВО|06252|0,00|0,00
ЕНИСЕЙСК|39115|23399,00|22599,00
ЕНОТАЕВКА|85113|91009,00|91309,00
ЕРЕВАН|8852|527972,00|281182,00
ЕРМАК|31831|63509,00|62714,00
ЕРМАКОВСКОЕ|39138|21909,00|21251,00
ЕРМЕНТАУ|31733|91833,00|91228,00
ЕРМИШЬ|09144|0,00|21555,00
ЕРШИЧИ|08155|41111,00|41535,00
ЕРШОВ|84564|20020,00|20330,00
ЕСИЛЬ|31751|21208,00|21660,00
ЕСИЛЬ|33066|0,00|21442,00
ЕССЕНТУКИ|86534|52222,00|53784,00
ЕТКУЛЬ|35145|91545,00|91542,00
ЕФРЕМОВ|08741|24909,00|22056,00
ЕХЕГНАДЗОР|88546|22757,00|23311,00
ЖАБИНКА|01641|22222,00|21531,00
ЖАНАТАС|32634|60702,00|60692,00
ЖАШКОВ|04747|22222,00|0,00
ЖЕЛЕЗИНКА|31853|91031,00|91166,00
ЖЕЛЕЗНОВОДСК|86532|43030,00|4242,00
ЖЕЛЕЗНОГ.-КУРСК|07195|23333,00|22233,00
ЖЕЛЕЗНОГОРСК-ИР|39566|22920,00|20897,00
ЖЕЛТЫЕ-ВОДЫ|05652|33555,00|0,00
ЖЕРДЕВКА|07535|32030,00|32955,00
ЖИГУЛЕВСК|84662|22346,00|21548,00
ЖИДАЧОВ|03239|31222,00|31272,00
ЖИЗДРА|08445|22222,00|21555,00
ЖИРНОВСК|84454|2421,00|2321,00
ЖИРЯТИНО|08344|0,00|31430,00
ЖИТКОВИЧИ|02353|22222,00|21532,00
ЖИТКОВО|81278|60,00|0,00
ЖИТОМИР|041 2|372222,00|374074,00
ЖИХАРЕВО|81262|0,00|0,00
ЖЛОБИН|02334|22266,00|21182,00
ЖМЕРИНКА|04396|22222,00|22000,00
ЖОДИНО|01775|32230,00|32221,00
ЖОНДОР|36558|21300,00|21365,00
ЖУКОВКА|08334|0,00|22482,00
ЖУКОВО|08432|91222,00|91198,00
ЖУКОВСКИЙ|09648|23337,00|66527,00
ЗААМИН|37239|0,00|21121,00
ЗАБАЙКАЛЬСК|30251|21292,00|21299,00
ЗАВЕТНОЕ|86378|0,00|21555,00
ЗАВОДОУКОВСК|34542|23204,00|22933,00
ЗАВОЛЖЬЕ|83169|32222,00|32018,00
ЗАВЬЯЛОВО-БАРН.|38562|22209,00|22464,00
ЗАВЬЯЛОВО-УСТИН|34126|0,00|21150,00
ЗАГОРСК|09654|22444,00|41280,00
ЗАГРИВЬЕ|81274|0,00|0,00
ЗАДОНСК|07471|22222,00|21265,00
ЗАИГРАЕВО|30136|0,00|51100,00
ЗАИНСК|84358|3209,00|3720,00
ЗАЙСАН|32365|0,00|21285,00
ЗАКАМЕНСК|30137|0,00|3420,00
ЗАКАТЫЛЫ|89274|3222,00|2399,00
ЗАЛАРИ|39512|0,00|91191,00
ЗАЛЕГОЩЬ|08648|0,00|91400,00
ЗАЛЕЖИКИ|03554|22222,00|21570,00
ЗАЛЕСОВО|38592|22209,00|22464,00
ЗАЛУКОКАЖЕ|86637|91301,00|0,00
ЗАОЗЕРНЫЙ|39165|21247,00|20313,00
ЗАОКСКИЙ|08734|21939,00|21408,00
ЗАПАДНАЯ ДВИНА|08265|22220,00|21505,00
ЗАПОЛЯРНЫЙ|81554|0,00|72340,00
ЗАПОРОЖЬЕ|0612|9909111,00|336040,00
ЗАРАЙСК|09666|22710,00|0,00
ЗАРАСАЙ|01270|52222,00|51545,00
ЗАРЕЧНОЕ|03632|22222,00|21479,00
ЗАРИНСК|38595|41209,00|22140,00
ЗАСТАВНА|03737|21222,00|21881,00
ЗАТОБОЛЬСК|31455|62002,00|61049,00
ЗАФАР|37193|51222,00|51208,00
ЗАФАРОБАД|37952|52221,00|52532,00
ЗАЧЕПИЛОВКА|05761|51222,00|51700,00
ЗБАРАШ|03550|22222,00|21180,00
ЗБОРОВ|03540|91222,00|91799,00
ЗВЕНИГОВО|83645|0,00|91459,00
ЗВЕНИГОРОД|09632|0,00|0,00
ЗВЕНИГОРОДКА|04740|22222,00|0,00
ЗГУРОВКА|04470|51351,00|51594,00
ЗДВИНСК|38363|21500,00|21370,00
ЗДОЛБУНОВ|03652|22222,00|2451,00
ЗЕЛЕНОГРАДСК|01150|3,00|2311,00
ЗЕЛЕНОДОЛЬСК|84371|22414,00|22472,00
ЗЕЛЕНЧУКСКАЯ|86578|0,00|91044,00
ЗЕЛЬВА|01564|21222,00|21120,00
ЗЕМЕТЧИНО|84155|21222,00|21408,00
ЗЕНЬКОВ|05353|909,00|92151,00
ЗЕРЕНДА|31632|21368,00|21362,00
ЗЕРНОГРАД|86359|32988,00|33833,00
ЗИАДИН|36640|31131,00|31131,00
ЗИМА-ИРКУТСК|39514|0,00|91338,00
ЗИМОВНИКИ|86376|0,00|32353,00
ЗЛАТОУСТ|35136|21218,00|22050,00
ЗМЕИНОГОРСК|38517|22209,00|22464,00
ЗМИЕВКА|08645|21450,00|21702,00
ЗНАМЕНКА-КИРОВО|05233|52222,00|53025,00
ЗНАМЕНКА-ТАМБОВ|07552|21222,00|21385,00
ЗНАМЕНСКОЕ-ГРОЗ|87132|0,00|23260,00
ЗНАМЕНСКОЕ-ОМСК|38179|0,00|91100,00
ЗОЛОТОНОША|04737|22222,00|0,00
ЗОЛОТУХИНО|07148|21503,00|21300,00
ЗОЛОЧЕВ-ЛЬВОВ|03265|22222,00|22599,00
ЗОЛОЧЕВ-ХАРЬКОВ|05764|92222,00|91070,00
ЗОНАЛЬНОЕ|38530|22209,00|22464,00
ЗУБОВА ПОЛЯНА|83458|22222,00|21480,00
ЗУБЦОВ|08262|22222,00|21470,00
ЗУЕВКА|83358|22222,00|14450,00
ЗЫРЯНОВСК|32357|32999,00|33773,00
ЗЫРЯНСКОЕ|38243|22,00|439,00
ИБРЕСИ|83562|22222,00|21500,00
ИВАНГОРОД|81275|0,00|0,00
ИВАНИЧИ|03372|21222,00|21866,00
ИВАНКОВ|04491|51332,00|51939,00
ИВАНО-АЛЕКСЕЕВК|33458|21990,00|21240,00
ИВАНО-ФРАНКОВСК|03422|22222,00|96851,00
ИВАНОВКА|41631|0,00|91639,00
ИВАНОВКА-ОДЕССА|04854|31222,00|31456,00
ИВАНОВКА-ФРУНЗЕ|33136|21292,00|91171,00
ИВАНОВКА-ХЕРСОН|05531|31000,00|0,00
ИВАНОВО|09322|9909111,00|29111,00
ИВАНОВО-БРЕСТ|01652|22222,00|21531,00
ИВАНТЕЕВКА|84579|22222,00|21353,00
ИВАНЦЕВИЧИ|01645|22222,00|22531,00
ИВНЯ|07243|51252,00|51866,00
ИВОЛГИНСК|30140|0,00|21289,00
ИВЬЕ|01595|21222,00|21773,00
ИГЛИНО|34795|91469,00|91461,00
ИГНАЛИНА|01229|52222,00|52331,00
ИГРА|34134|21222,00|21563,00
ИДЖЕВАН|88563|32109,00|32660,00
ИДРИНСКОЕ|39135|22,00|288,00
ИЕЕТСКОЕ|34537|23365,00|21007,00
ИЖЕВСК|3412|223881,00|233340,00
ИЖМА|82140|0,00|94888,00
ИЖМОРСКИЙ|38459|21573,00|21011,00
ИЗМАИЛ|04841|22222,00|25509,00
ИЗМАЛКОВО|07478|22222,00|21155,00
ИЗОБИЛЬНЫЙ|86545|55010,00|54055,00
ИЗЮМ|05743|22222,00|21080,00
ИЗЯСЛАВ|03852|52222,00|52354,00
ИКИ-БУРУЛ|84732|0,00|91125,00
ИКРЯНОЕ|85114|99135,00|96699,00
ИЛАНСКИЙ|39173|0,00|21734,00
ИЛЕК|35342|0,00|22535,00
ИЛОВАЙСК|06257|52222,00|52121,00
ИЛОВЛЯ|84467|51231,00|51800,00
ИЛЬИНСКИЙ|34276|0,00|91251,00
ИЛЬИНСКО-ПОДОМС|81848|31535,00|0,00
ИЛЬИНСКОЕ-ХАВАН|09353|0,00|21509,00
ИЛЬИНЦЫ|04377|21222,00|21561,00
ИЛЬЯЛЫ-ТАШАУЗ|36043|21222,00|21006,00
ИМАНЬ|04744|22222,00|0,00
ИНЗА|84241|2,00|1931,00
ИНСАР|83449|21108,00|21010,00
ИНТА|82145|32905,00|32855,00
ИОЛОТАНЬ|37060|22222,00|22500,00
ИОНАВА|01219|52222,00|52055,00
ИОНИШКИС|01296|52222,00|51206,00
ИПАТОВО|86542|22222,00|22889,00
ИРБЕЙСКОЕ|39174|0,00|31271,00
ИРБИТ|34355|23653,00|23333,00
ИРИНОВКА|81270|62,00|0,00
ИРКУТСК|3952|244311,00|415948,00
ИРПЕНЬ|04497|52222,00|57475,00
ИРТЫШСК|31851|21099,00|21666,00
ИРШАВА|03144|22222,00|22308,00
ИСАКЛЫ|84654|0,00|21968,00
ИСЕТСКОЕ|34537|21365,00|21007,00
ИСИЛЬКУЛЬ|38173|0,00|21515,00
ИСКИТИМ|38343|0,00|43030,00
ИСМАИЛЛЫ|89278|0,00|54099,00
ИССЫК|32775|2183,00|22322,00
ИСТРА|09631|0,00|0,00
ИСФАНА|33256|0,00|2340,00
ИСФАРА|37962|22221,00|23060,00
ИСЯНГУЛОВО|34715|21666,00|21483,00
ИТЫК-КЮЕЛЬ|41152|9111,00|21689,00
ИЧНЯ|04633|22222,00|21142,00
ИШЕЕВКА|84254|22222,00|21990,00
ИШИМБАЙ|34794|24427,00|42790,00
ИШТЫХАН|36662|0,00|91100,00
ЙОШКАР-ОЛА|83622|62222,00|63237,00
ЙЫГЕВА|01437|21188,00|21600,00
КААХКА|36333|21222,00|21484,00
КАВАЛЕРОВО|42375|91222,00|91766,00
КАВКАЗСКАЯ|86193|92337,00|92509,00
КАГАЛЬНИЦКАЯ|86345|94373,00|94241,00
КАГАН|36552|22222,00|45930,00
КАГАРЛЫК|04473|51332,00|51474,00
КАГУЛ|04239|22222,00|29642,00
КАДОМ|09139|0,00|51001,00
КАДУЙ|81742|51222,00|51311,00
КАДЫЙ|09442|23560,00|23580,00
КАЗАНДЖИК|43247|21222,00|21143,00
КАЗАНКА|05164|0,00|91371,00
КАЗАНСКОЕ|34553|0,00|21044,00
КАЗАНЬ|8432|760095,00|760343,00
КАЗАРМАН|33537|0,00|91300,00
КАЗАТИН|04371|22222,00|22201,00
КАЗАХ|89279|21110,00|21434,00
КАЗАЧИНСКОЕ|39116|21575,00|22218,00
КАЗАЧИНСКОЕ|39562|21233,00|21400,00
КАЗТАЛОВКА|31147|0,00|21597,00
КАИНДА|33137|0,00|21250,00
КАЙРАККУМ|37943|22221,00|22520,00
КАЙШЯДОРИС|01256|52222,00|51545,00
КАЛАНЧАК|05571|22222,00|0,00
КАЛАРАШ|04244|22222,00|22940,00
КАЛАЧ|07363|20511,00|0,00
КАЛАЧ НА ДОНУ|84472|22952,00|22257,00
КАЛАЧИНСК|38155|0,00|27011,00
КАЛГА|30249|0,00|41700,00
КАЛЕВАЛА|81454|0,00|21120,00
КАЛИНИН|08222|37474,00|64308,00
КАЛИНИН|37197|52222,00|52140,00
КАЛИНИНГРАД|0112|9909111,00|467373,00
КАЛИНИНО|88554|22111,00|21161,00
КАЛИНИНСКАЯ|86163|91108,00|91574,00
КАЛИНКОВИЧИ|02345|22209,00|22799,00
КАЛИНОВКА|04396|22222,00|21600,00
КАЛМАНКА|38551|22209,00|22406,00
КАЛУГА|08422|9909111,00|70304,00
КАЛУШ|03472|32222,00|30077,00
КАЛЯЗИН|08249|61111,00|66411,00
КАМ-КАШИРСКИЙ|03357|21222,00|21409,00
КАМАШИ|37553|0,00|21150,00
КАМБАРКА|34153|22242,00|21961,00
КАМЕНЕЦ|01631|22222,00|21531,00
КАМЕНЕЦ-ПОДОЛЬС|03849|22222,00|30688,00
КАМЕНКА|84156|22222,00|20350,00
КАМЕНКА-БУГСКАЯ|03254|51222,00|51208,00
КАМЕНКА-ВОРОНЕЖ|07357|51222,00|51111,00
КАМЕНКА-ДНЕПР|06138|22222,00|32228,00
КАМЕНКА-КИШИНЕВ|04266|22222,00|22233,00
КАМЕНКА-ТОСНО|81261|43,00|0,00
КАМЕНКА-УРАЛЬСК|31143|0,00|24009,00
КАМЕНКА-ЧЕРКАСС|04732|22222,00|0,00
КАМЕНОГОРСК|81278|25222,00|0,00
КАМЕНОЛОМНЯ|86360|21265,00|21143,00
КАМЕНСК|86365|59085,00|53733,00
КАМЕНСК-УРАЛЬСК|34378|30351,00|36474,00
КАМЕНЬ-НА-ОБИ|38514|22209,00|22464,00
КАМЕНЬ-РЫБОЛОВ|42349|91020,00|91221,00
КАМЕШКОВО|09248|22222,00|22122,00
КАМО|88564|0,00|22909,00
КАМСКОЕ УСТЬЕ|84377|0,00|31464,00
КАМЫЗЯК|85115|91909,00|91399,00
КАМЫШЕВКА|81278|71,00|0,00
КАМЫШИН|84457|44517,00|22107,00
КАМЫШНОЕ|31437|21136,00|21485,00
КАНАШ|83562|32222,00|32898,00
КАНГОЛАСЫ|41121|10,00|0,00
КАНДАЛАКША|81533|23099,00|23492,00
КАНЕВ|04736|22222,00|0,00
КАНЕВСКАЯ|86164|41565,00|42508,00
КАНЕМИР|04273|0,00|0,00
КАНИБАДАМ|37961|22221,00|23050,00
КАНИМЕХ|43651|3308,00|3117,00
КАНСК|39161|44611,00|24941,00
КАНТ|33132|22259,00|22551,00
КАНТЕМИР|04273|22222,00|0,00
КАНТЕМИРОВКА|07367|0,00|32445,00
КАПАЛ|32877|0,00|91372,00
КАПУСТИН ЯР|85110|53111,00|53201,00
КАПЧАГАЙ|32772|21109,00|21650,00
КАРА-БАЛТА|33133|22292,00|22321,00
КАРА-КАЛА|43248|31222,00|31660,00
КАРА-СУУ|33232|0,00|23434,00
КАРАБЕКАУЛ|37843|22222,00|22944,00
КАРАБУДАХКЕНТ|87251|0,00|91248,00
КАРАБУЛАК|32876|22323,00|22686,00
КАРАВАН|33242|22109,00|22160,00
КАРАГАЙ|34297|0,00|21245,00
КАРАГАЙЛЫ|32141|21380,00|21507,00
КАРАГАЛИНСКОЕ|31377|0,00|91699,00
КАРАГАНДА|321 2|0,00|574376,00
КАРАЖАЛ|31032|3674,00|3640,00
КАРАИДЕЛЬ|34744|21292,00|21999,00
КАРАКУЛИНО|34132|0,00|21334,00
КАРАКУЛЬ-БУХАРА|36556|22208,00|22317,00
КАРАКУЛЬ-ТАЛАС|33455|0,00|208,00
КАРАКУШЧИ|37342|25109,00|25308,00
КАРАСУ|31452|91307,00|91200,00
КАРАСУК|38355|51480,00|51480,00
КАРАТОБЕ|31148|0,00|21581,00
КАРАТУЗСКОЕ|39137|0,00|21646,00
КАРАУЗЯК|36146|0,00|54238,00
КАРАУЛ-СЕМИПАЛА|32234|91108,00|91191,00
КАРАУЛ-УРГЕНЧ|36235|21222,00|21111,00
КАРАЧЕВ|08335|0,00|21364,00
КАРГАПОЛЬЕ|35256|91600,00|91845,00
КАРГАСОК|38253|0,00|21111,00
КАРГАТ|38365|22135,00|22212,00
КАРДЫМОВО|08167|45107,00|41535,00
КАРКАРАЛИНСК|32154|0,00|31504,00
КАРЛОВКА|05346|21500,00|23300,00
КАРМАНА|43653|34545,00|24545,00
КАРМАСКАЛЫ|34765|21180,00|21074,00
КАРПИНСК|34313|22599,00|22059,00
КАРСУН|84246|22222,00|22651,00
КАРТАЛЫ|35133|92611,00|92616,00
КАРШИ|37522|45555,00|45283,00
КАРЫМСКОЕ|30234|91288,00|91288,00
КАСАН|37559|0,00|31309,00
КАСАНСАЙ|36965|22222,00|22322,00
КАСИМОВ|09131|22222,00|22998,00
КАСКЕЛЕН|32771|92292,00|91935,00
КАСЛОВКА|81275|76,00|0,00
